127.0.0.1 - - [15/Jul/2022:09:14:56 +0900] "GET / HTTP/1.1" 404 125
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:30:09 +0900] "GET /thankCustomer.jsp HTTP/1.1" 200 1185
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:29 +0900] "GET /thankCustomer.jsp HTTP/1.1" 200 1189
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:30 +0900] "GET /thankCustomer.jsp HTTP/1.1" 200 1147
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:30 +0900] "GET /thankCustomer.jsp HTTP/1.1" 200 1147
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:31 +0900] "GET /thankCustomer.jsp HTTP/1.1" 200 1147
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:33 +0900] "GET /thankCustomer.jsp HTTP/1.1" 200 1147
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:34 +0900] "GET /thankCustomer.jsp HTTP/1.1" 200 1147
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:35 +0900] "GET /products.jsp HTTP/1.1" 200 2856
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:35 +0900] "GET /images/P1234.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:35 +0900] "GET /images/P1235.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:35 +0900] "GET /images/P1236.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:37 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:37 +0900] "GET /cart.jsp HTTP/1.1" 200 1828
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:39 +0900] "GET /products.jsp HTTP/1.1" 200 2856
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:40 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:42 +0900] "POST /addCart.jsp?id=P1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:42 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:42 +0900] "POST /addCart.jsp?id=P1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:42 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:43 +0900] "GET /products.jsp HTTP/1.1" 200 2856
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:44 +0900] "GET /product.jsp?id=P1235 HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:44 +0900] "POST /addCart.jsp?id=P1235 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:44 +0900] "GET /product.jsp?id=P1235 HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:45 +0900] "POST /addCart.jsp?id=P1235 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:45 +0900] "GET /product.jsp?id=P1235 HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:45 +0900] "GET /products.jsp HTTP/1.1" 200 2856
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:46 +0900] "GET /product.jsp?id=P1236 HTTP/1.1" 200 2238
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:47 +0900] "POST /addCart.jsp?id=P1236 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:47 +0900] "GET /product.jsp?id=P1236 HTTP/1.1" 200 2238
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:47 +0900] "POST /addCart.jsp?id=P1236 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:47 +0900] "GET /product.jsp?id=P1236 HTTP/1.1" 200 2238
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:47 +0900] "GET /cart.jsp HTTP/1.1" 200 2536
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:49 +0900] "GET /shippingInfo.jsp?cartId=949DF2F637E91619548C12C5E313D31A HTTP/1.1" 200 2419
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:54 +0900] "POST /processShippingInfo.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:54 +0900] "GET /orderConfirmation.jsp HTTP/1.1" 200 2788
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:32:55 +0900] "GET /thankCustomer.jsp HTTP/1.1" 200 1189
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:33:00 +0900] "GET /products.jsp HTTP/1.1" 200 2856
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:33:01 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:33:03 +0900] "GET /cart.jsp HTTP/1.1" 200 1828
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:33:05 +0900] "GET /products.jsp HTTP/1.1" 200 2856
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:39:45 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:39:46 +0900] "POST /addCart.jsp?id=P1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:39:46 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:39:47 +0900] "POST /addCart.jsp?id=P1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:39:47 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:39:47 +0900] "GET /cart.jsp HTTP/1.1" 200 2058
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:39:48 +0900] "GET /shippingInfo.jsp?cartId=A37DA3A93171D9A1EE80371D5566B73B HTTP/1.1" 200 2419
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:39:55 +0900] "GET /checkOutCancelled.jsp HTTP/1.1" 200 1058
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:39:59 +0900] "GET /products.jsp HTTP/1.1" 200 2856
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:08 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:10 +0900] "POST /addCart.jsp?id=P1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:10 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:11 +0900] "POST /addCart.jsp?id=P1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:11 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:12 +0900] "POST /addCart.jsp?id=P1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:12 +0900] "GET /product.jsp?id=P1234 HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:12 +0900] "GET /products.jsp HTTP/1.1" 200 2856
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:13 +0900] "GET /product.jsp?id=P1235 HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:14 +0900] "GET /cart.jsp HTTP/1.1" 200 2058
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:15 +0900] "GET /shippingInfo.jsp?cartId=A37DA3A93171D9A1EE80371D5566B73B HTTP/1.1" 200 2419
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:16 +0900] "GET /checkOutCancelled.jsp HTTP/1.1" 200 1059
0:0:0:0:0:0:0:1 - - [15/Jul/2022:10:40:24 +0900] "GET /products.jsp HTTP/1.1" 200 2856
